Total allocated: 4.62 GB (9667215 objects)
Total retained:  53.78 MB (727182 objects)
   10.9 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:335
  10.82 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb:65
   9.65 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb:42
   9.25 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:23
   9.25 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:415
   9.25 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:418
   7.19 MB  /Users/mr/wd/stupidedi/lib/ruby/array.rb:46
   6.44 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:263
   6.43 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb:76
   6.43 MB  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb:96
   5.83 MB  /Users/mr/wd/stupidedi/lib/ruby/object.rb:17
   4.83 MB  /Users/mr/wd/stupidedi/lib/ruby/to_d.rb:31
   4.67 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:40
   4.42 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:283
   4.42 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:284
   4.32 MB  /Users/mr/.rvm/rubies/ruby-2.6.0/lib/ruby/2.6.0/rubygems/core_ext/kernel_require.rb:54
    4.0 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb:276
   3.89 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb:62
   3.22 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:18
   3.22 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:82
   3.21 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:240
   3.21 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:244
   3.21 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb:65
    3.2 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/an.rb:347
   3.02 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb:20
   3.02 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb:69
   2.53 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:42
   2.42 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/abstract_cursor.rb:331
   2.42 MB  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/path.rb:94
   2.41 MB  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb:286
   2.41 MB  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:256
    2.4 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/loop_state.rb:24
   2.33 MB  /Users/mr/wd/stupidedi/lib/stupidedi/parser/generation.rb:111

allocated memory by class
-----------------------------------
   4.14 GB  String
 216.69 MB  Array
 103.32 MB  Hash
  27.34 MB  Proc
  26.78 MB  MatchData
  22.45 MB  Stupidedi::Reader::DelegatedInput
  15.21 MB  Stupidedi::Reader::Position
  12.86 MB  Stupidedi::Reader::Success
  12.48 MB  Range
   9.25 MB  Stupidedi::Reader::TokenReader
    4.4 MB  Stupidedi::Versions::Common::ElementTypes::IdentifierVal::Empty
    3.4 MB  Stupidedi::Versions::Common::ElementTypes::StringVal::Empty
   3.22 MB  Stupidedi::Zipper::EditedCursor
   3.02 MB  Stupidedi::Reader::SimpleElementTok
   2.42 MB  Stupidedi::Zipper::Hole
    2.4 MB  Stupidedi::Parser::LoopState
   1.45 MB  Stupidedi::Reader::SegmentTok
    1.4 MB  Stupidedi::Versions::Common::ElementTypes::FloatVal::Empty
   1.35 MB  BigDecimal
   1.21 MB  Stupidedi::Versions::Common::ElementTypes::IdentifierVal::NonEmpty
 952.61 kB  File
  811.2 kB  Stupidedi::Either::Success
 806.56 kB  Integer
  805.6 kB  Stupidedi::Parser::TableState
  804.8 kB  Stupidedi::Parser::StateMachine
  804.0 kB  Stupidedi::Values::SegmentVal
  800.8 kB  Stupidedi::Values::LoopVal
  602.0 kB  Stupidedi::Versions::Common::ElementTypes::StringVal::NonEmpty
  600.0 kB  Stupidedi::Versions::Common::ElementTypes::FloatVal::NonEmpty
  200.0 kB  Stupidedi::Reader::ComponentElementTok
  200.0 kB  Stupidedi::Reader::CompositeElementTok
  200.0 kB  Stupidedi::Values::CompositeElementVal
  200.0 kB  Stupidedi::Versions::Common::ElementTypes::FixnumVal::Empty
 144.39 kB  Class
 120.52 kB  Thread::Backtrace
  33.24 kB  Module
   33.2 kB  Stupidedi::Parser::Instruction
  22.94 kB  Stupidedi::Versions::Common::ElementTypes::ID
  20.16 kB  Stupidedi::Parser::ConstraintTable::Stub
  19.44 kB  Stupidedi::Schema::SimpleElementUse
  10.72 kB  Stupidedi::Parser::InstructionTable::NonEmpty
  10.22 kB  Stupidedi::Versions::Common::ElementTypes::AN
   7.28 kB  Regexp
   4.88 kB  Stupidedi::Schema::CodeList::Internal
    4.8 kB  Stupidedi::Parser::TransactionSetState
   4.03 kB  Stupidedi::Versions::Common::ElementTypes::Nn
   4.03 kB  Stupidedi::Versions::Common::ElementTypes::R
   3.84 kB  Stupidedi::Parser::FunctionalGroupState
    3.2 kB  Stupidedi::Parser::InterchangeState
    3.2 kB  Stupidedi::Versions::Common::ElementTypes::FixnumVal::NonEmpty

allocated objects by gem
-----------------------------------
   9599945  stupidedi/lib
     59089  rubygems
      8171  cantor-1.2.1
         8  ruby-2.6.0
         2  other

allocated objects by file
-----------------------------------
   2285651  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb
   1821615  /Users/mr/wd/stupidedi/lib/ruby/string.rb
   1146755  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb
    643062  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb
    516605  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb
    442323  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb
    340987  /Users/mr/wd/stupidedi/lib/stupidedi/schema/simple_element_use.rb
    316938  /Users/mr/wd/stupidedi/lib/ruby/object.rb
    295534  /Users/mr/wd/stupidedi/lib/stupidedi/values/simple_element_val.rb
    221416  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb
    211231  /Users/mr/wd/stupidedi/lib/stupidedi/reader/position.rb
    170612  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb
    151009  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb
    130734  /Users/mr/wd/stupidedi/lib/stupidedi/parser/generation.rb
    120800  /Users/mr/wd/stupidedi/lib/ruby/blank.rb
    115234  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/an.rb
     80589  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/abstract_cursor.rb
     71321  /Users/mr/wd/stupidedi/lib/stupidedi/parser/instruction.rb
     70044  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/loop_state.rb
     61008  /Users/mr/wd/stupidedi/lib/ruby/array.rb
     60380  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/path.rb
     58842  /Users/mr/.rvm/rubies/ruby-2.6.0/lib/ruby/2.6.0/rubygems/core_ext/kernel_require.rb
     50103  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/r.rb
     45240  /Users/mr/wd/stupidedi/lib/ruby/to_d.rb
     40251  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/segment_tok.rb
     30038  /Users/mr/wd/stupidedi/lib/stupidedi/values/loop_val.rb
     20312  /Users/mr/wd/stupidedi/lib/stupidedi/schema/segment_def.rb
     20184  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/table_state.rb
     20120  /Users/mr/wd/stupidedi/lib/stupidedi/parser/state_machine.rb
     20109  /Users/mr/wd/stupidedi/lib/stupidedi/values/segment_val.rb
     20067  /Users/mr/wd/stupidedi/lib/stupidedi/schema/loop_def.rb
     10017  /Users/mr/wd/stupidedi/lib/stupidedi/schema/composite_element_use.rb
     10009  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/component_element_tok.rb
     10009  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/composite_element_tok.rb
      8151  /Users/mr/.rvm/gems/ruby-2.6.0/gems/cantor-1.2.1/lib/cantor/absolute_set.rb
      5359  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/nn.rb
      5154  /Users/mr/wd/stupidedi/lib/stupidedi.rb
      5041  /Users/mr/wd/stupidedi/lib/stupidedi/schema/composite_element_def.rb
      5007  /Users/mr/wd/stupidedi/lib/stupidedi/values/composite_element_val.rb
      1876  /Users/mr/wd/stupidedi/lib/ruby/module.rb
      1768  /Users/mr/wd/stupidedi/lib/stupidedi/parser/instruction_table.rb
      1352  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/operators.rb
       813  /Users/mr/wd/stupidedi/lib/stupidedi/parser/constraint_table.rb
       448  /Users/mr/wd/stupidedi/lib/stupidedi/versions/004010/element_defs.rb
       347  /Users/mr/wd/stupidedi/lib/stupidedi/reader/stream_reader.rb
       265  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/tm.rb
       205  /Users/mr/wd/stupidedi/lib/stupidedi/schema/code_list.rb
       175  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/dt.rb
       164  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/transaction_set_state.rb
       149  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/functional_group_state.rb

allocated objects by location
-----------------------------------
    915478  /Users/mr/wd/stupidedi/lib/ruby/string.rb:30
    594240  /Users/mr/wd/stupidedi/lib/ruby/string.rb:16
    347980  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:306
    347980  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:307
    340730  /Users/mr/wd/stupidedi/lib/stupidedi/schema/simple_element_use.rb:51
    321540  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb:60
    311841  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb:9
    311840  /Users/mr/wd/stupidedi/lib/ruby/string.rb:45
    311840  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb:103
    311840  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb:63
    295520  /Users/mr/wd/stupidedi/lib/stupidedi/values/simple_element_val.rb:35
    272490  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:335
    270520  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb:65
    261330  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb:103
    241170  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb:42
    231360  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:23
    231320  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:415
    231320  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:418
    211220  /Users/mr/wd/stupidedi/lib/stupidedi/reader/input/delegated_input.rb:26
    211220  /Users/mr/wd/stupidedi/lib/stupidedi/reader/position.rb:21
    160820  /Users/mr/wd/stupidedi/lib/stupidedi/parser/states/abstract_state.rb:76
    145736  /Users/mr/wd/stupidedi/lib/ruby/object.rb:17
    145736  /Users/mr/wd/stupidedi/lib/ruby/object.rb:18
    120800  /Users/mr/wd/stupidedi/lib/ruby/blank.rb:13
    110450  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:283
    110450  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:284
    100060  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb:276
     80518  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/edited_cursor.rb:18
     80440  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:82
     80370  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:240
     80370  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:244
     80340  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb:96
     80340  /Users/mr/wd/stupidedi/lib/stupidedi/either.rb:97
     80340  /Users/mr/wd/stupidedi/lib/stupidedi/reader/result.rb:65
     80030  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/an.rb:347
     75500  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb:20
     75500  /Users/mr/wd/stupidedi/lib/stupidedi/reader/tokens/simple_element_tok.rb:69
     60426  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/abstract_cursor.rb:331
     60409  /Users/mr/wd/stupidedi/lib/ruby/array.rb:46
     60380  /Users/mr/wd/stupidedi/lib/stupidedi/zipper/path.rb:94
     60320  /Users/mr/wd/stupidedi/lib/stupidedi/versions/common/element_types/id.rb:286
     60260  /Users/mr/wd/stupidedi/lib/stupidedi/reader/token_reader.rb:256
